,location,course_link,duration,entry_score,course_qualification,intakes
1050,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Certificate-in-Criminal-Justice/p/PRG-NZ-00231404,,,Certificate level 1,"['feb', 'july']"
1051,New Zealand,https://www.idp.com/global/Categories/University-of-Canterbury/Graduate-Diploma-in-Criminal-Justice/p/PRG-NZ-00231646,1 Year(s),,(Graduate) Diploma level 7,"['feb', 'july']"
1052,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Laws-Environmental-Law/p/PRG-NZ-00242094,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),"['january', 'feb', 'march', 'july', 'december']"
1053,New Zealand,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Master-of-Laws-Environmental-Law-LLM-EVLW-T2LLM/p/PRG-NZ-00242096,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),"['january', 'feb', 'march', 'july', 'december']"
1054,New Zealand,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Master-of-Laws-Human-Rights-Law/p/PRG-NZ-00242098,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),"['january', 'feb', 'march', 'july', 'december']"
1055,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Commerce-Commercial-Law/p/PRG-NZ-00242138,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july']"
1056,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Commerce-Commercial-Law-MCOM-COMM-T3MCO/p/PRG-NZ-00242143,1 Year(s),6.5 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july']"
1057,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Legal-Studies-Corporate-and-Commercial-Law/p/PRG-NZ-00242257,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july', 'december']"
1058,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Legal-Studies-Corporate-and-Commercial-LawMLS-CCLW-T2MLS/p/PRG-NZ-00242259,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july']"
1059,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Legal-Studies-Environmental-Law/p/PRG-NZ-00242262,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july', 'december']"
1060,New Zealand,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Master-of-Legal-Studies-Law/p/PRG-NZ-00242274,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july', 'december']"
1061,New Zealand,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Legal-Studies-Litigation-and-Dispute-Settlement-Resolution/p/PRG-NZ-00242285,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july', 'december']"
1062,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Master-of-Legal-Studies-Public-LawMLS-PBLW-T2MLS/p/PRG-NZ-00242292,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),"['feb', 'march', 'july']"
1063,United Kingdom,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/LLB-Hons-Law/p/PRG-UK-00066858,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
1064,United Kingdom,https://www.idp.com/global/Categories/University-of-Surrey/LLB-Hons-Law-with-International-Relations/p/PRG-UK-00067272,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
1065,United Kingdom,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Bachelor-of-Law-Hons/p/PRG-UK-00068017,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1066,Canada,https://www.idp.com/global/Categories/Queen%27s-University/Master-of-Arts-in-Philosophy-Political-and-legal-Thought/p/PRG-CA-00175086,1 Year(s),7.0 IELTS,Masters Degree,['september']
1067,United Kingdom,https://www.idp.com/global/Categories/University-of-Manchester/MA-Healthcare-Ethics-and-Law/p/PRG-UK-00068854,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
1068,United Kingdom,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/LLM-Corporate-Governance/p/PRG-UK-00068694,1 Year(s),7.0 IELTS,Masters Degree (Taught),['september']
1069,United States,https://www.idp.com/global/Categories/Illinois-Institute-Of-Technology---CEG/Master-of-Law/p/PRG-US-00334625,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
1070,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Arts-in-Criminal-Justice-Studies-Cyber-Security-Management-Concentration/p/PRG-US-00330502,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
1071,United States,https://www.idp.com/global/Categories/University-of-Dayton---Shorelight/Master-in-the-Study-of-Law-MSL/p/PRG-US-00330604,9 Month(s),7.0 IELTS,Masters Degree,"['january', 'august']"
1072,Canada,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Honours-Bachelor-of-Crime-and-Intelligence-Analysis/p/PRG-CA-00333847,8 Semester(s),6.5 IELTS,Bachelor Degree with Honours,"['january', 'may', 'september']"
1073,United Kingdom,https://www.idp.com/global/Categories/University-of-Central-Lancashire/International-Business-Law-LLMPGDipPGCert-with-Placement/p/PRG-UK-00334001,2 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
1074,United States,https://www.idp.com/global/Categories/Illinois-Institute-Of-Technology---CEG/Master-of-Law/p/PRG-US-00334625,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'may', 'august']"
1075,Australia,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Bachelor-of-Forensic-Studies-Bachelor-of-Laws/p/PRG-AU-00334876,5 Year(s),6.5 IELTS,Dual Degree,"['feb', 'august']"
1076,Australia,https://www.idp.com/global/Categories/Australian-Catholic-University/Bachelor-of-PhilosophyBachelor-of-Laws/p/PRG-AU-00335535,5 Year(s),7.0 IELTS,Dual Degree,"['feb', 'july']"
1077,United Kingdom,https://www.idp.com/global/Categories/University-of-Reading/LLM-International-Law-with-Development/p/PRG-UK-00336865,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
1078,United Kingdom,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/LLM-International-Law-with-Transnational-Law/p/PRG-UK-00336868,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
1079,United Kingdom,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/LLM-International-Law-with-Conflict/p/PRG-UK-00336864,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
1080,United Kingdom,https://www.idp.com/global/Categories/University-of-Buckingham/LLB-Hons-Law-and-Criminology-2-year-degree/p/PRG-UK-00337851,2 Year(s),6.5 IELTS,Bachelor Degree with Honours,"['january', 'september']"
1081,United Kingdom,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Bachelor-of-Law-Hons-Law-with-Business-LLB-Integrated-Foundation/p/PRG-UK-00338257,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1082,United States,https://www.idp.com/global/Categories/Nova-Southeastern-University---Enrollment-Advisory-Group/Bachelor-of-Science-in-Criminal-Justice/p/PRG-US-00338960,8 Semester(s),6.0 IELTS,Bachelor Degree,['august']
1083,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Science-in-Criminal-Justice/p/PRG-US-00339048,8 Semester(s),6.0 IELTS,Bachelor Degree,"['january', 'may', 'august']"
1084,United States,https://www.idp.com/global/Categories/Nova-Southeastern-University---Enrollment-Advisory-Group/Bachelor-of-Science-in-Paralegal-Studies/p/PRG-US-00339063,8 Semester(s),6.0 IELTS,Bachelor Degree,['august']
1085,Australia,https://www.idp.com/global/Categories/Western-Sydney-University%2C-The-College/Diploma-in-Criminal-and-Community-Justice-Bachelor-of-Criminal-and-Community-Justice/p/PRG-AU-00339221,3 Year(s),,Diploma,"['march', 'june']"
1086,United States,https://www.idp.com/global/Categories/University-of-Hartford---StudyGroup-USA/Bachelor-of-Arts-in-Criminal-Justice/p/PRG-US-00339366,8 Semester(s),6.5 IELTS,Bachelor Degree,"['august', 'september']"
1087,United Kingdom,https://www.idp.com/global/Categories/Royal-Holloway%2C-University-of-London/LLB-Hons-Law-with-Criminology-with-a-Year-in-Industry/p/PRG-UK-00339764,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
1088,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Laws-in-Health-Law/p/PRG-US-00339659,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'march', 'june', 'september']"
1089,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Laws-in-International-Law/p/PRG-US-00339669,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'march', 'june', 'september']"
1090,Australia,https://www.idp.com/global/Categories/Western-Sydney-University%2C-The-College/Diploma-in-Criminal-and-Community-Justice-Bachelor-of-Criminal-and-Community-Justice/p/PRG-AU-00339221,3 Year(s),,Diploma,"['march', 'june']"
1091,United States,https://www.idp.com/global/Categories/University-of-Hartford---StudyGroup-USA/Bachelor-of-Arts-in-Criminal-Justice/p/PRG-US-00339366,8 Semester(s),6.5 IELTS,Bachelor Degree,"['august', 'september']"
1092,United Kingdom,https://www.idp.com/global/Categories/Royal-Holloway%2C-University-of-London/LLB-Hons-Law-with-Criminology-with-a-Year-in-Industry/p/PRG-UK-00339764,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
1093,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Laws-in-Health-Law/p/PRG-US-00339659,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'march', 'june', 'september']"
1094,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Laws-in-International-Law/p/PRG-US-00339669,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'march', 'june', 'september']"
1095,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Laws-in-Intellectual-Property-Law/p/PRG-US-00339694,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'march', 'june', 'september']"
1096,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Jurisprudence/p/PRG-US-00339780,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'march', 'june', 'september']"
1097,United Kingdom,https://www.idp.com/global/Categories/University-of-East-Anglia/LLM-International-Commercial-Dispute-Resolution/p/PRG-UK-00340545,1 Year(s),6.0 IELTS,Masters Degree (Taught),['september']
1098,United Kingdom,https://www.idp.com/global/Categories/University-of-Essex/Master-of-LawLLM-in-Maritime-Law/p/PRG-UK-00340984,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
1099,United Kingdom,https://www.idp.com/global/Categories/University-of-Essex/Master-of-Laws-in-Corporate-Responsibility/p/PRG-UK-00341955,1 Year(s),6.5 IELTS,Masters Degree (Taught),['october']
1100,United Kingdom,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Bachelor-of-Laws-in-English-and-French-Law-Honors-Licence/p/PRG-UK-00342059,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,['october']
1101,Ireland,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Business-And-Commercial-Law/Bachelor-of-Arts-Joint-Honours-Law/p/PRG-IE-00342568,3 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'september']"
1102,Ireland,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Business-And-Commercial-Law/Bachelor-of-Civil-Law-Law-and-Society/p/PRG-IE-00342583,3 Year(s),6.5 IELTS,Bachelor Degree,"['january', 'september']"
1103,Ireland,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Business-And-Commercial-Law/Master-of-Arts-in-European-Law-and-Policy/p/PRG-IE-00342786,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
1104,United Kingdom,https://www.idp.com/global/Categories/University-of-Central-Lancashire/BSc-Hons-Policing-and-Criminal-Investigation-With-Industrial-Placement/p/PRG-UK-00343281,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1105,New Zealand,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Bachelor-of-Arts-Bachelor-of-Laws-Conjoint-Law/p/PRG-NZ-00343469,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['january', 'feb', 'march', 'july']"
1106,United Kingdom,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/BSc-Hons-Policing-and-Criminal-Investigation-Foundation-Entry-With-Industrial-Placement/p/PRG-UK-00343608,5 Year(s),6.0 IELTS,Bachelor Degree with Honours,['september']
1107,New Zealand,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Business-And-Commercial-Law/Bachelor-of-Commerce-Bachelor-of-Global-Studies-Conjoint-Commercial-Law/p/PRG-NZ-00344077,4 Year(s),6.0 IELTS,Dual (Conjoint) Degree,['march']
1108,Ireland,https://www.idp.com/global/Categories/University-of-Limerick/Law-Human-Rights-in-Criminal-Justice-MA/p/PRG-IE-00345187,1 Year(s),6.5 IELTS,Masters Degree (Taught),['august']
1109,Ireland,https://www.idp.com/global/Categories/Institute-of-Technology-Carlow/Higher-Certificate-Business-with-Law-CW926/p/PRG-IE-00345376,2 Year(s),5.5 IELTS,Certificate level 6,['september']
1110,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Legal-Studies-Health-Law-and-Policy/p/PRG-US-00344174,1 Year(s),6.5 IELTS,Masters Degree,"['january', 'august']"
1111,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Legal-Studies-Human-Rights/p/PRG-US-00344177,1 Year(s),6.5 IELTS,Masters Degree,"['january', 'august']"
1112,United States,https://www.idp.com/global/Categories/University-of-Arizona/Master-of-Legal-Studies-Mining-Law-and-Policy/p/PRG-US-00344194,1 Year(s),6.5 IELTS,Masters Degree,"['january', 'august']"
1113,New Zealand,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Business-And-Commercial-Law/Bachelor-of-Commerce-Bachelor-of-Science-Conjoint-Commercial-Law/p/PRG-NZ-00344411,4 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['january', 'feb', 'march', 'july']"
1114,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Design-Bachelor-of-Laws-Honours-Conjoint-Law/p/PRG-NZ-00344813,6 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['feb', 'march']"
1115,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Engineering-Honours-Bachelor-of-Laws-Law-Part-I/p/PRG-NZ-00345014,6 Year(s),6.5 IELTS,Dual (Conjoint) Degree,"['feb', 'march']"
1116,New Zealand,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Bachelor-of-Global-Studies-Bachelor-of-Laws-Conjoint-Law-Part-I/p/PRG-NZ-00345206,4 Year(s),6.0 IELTS,Dual (Conjoint) Degree,"['feb', 'march']"
1117,New Zealand,https://www.idp.com/global/Categories/The-University-of-Auckland/Bachelor-of-Health-Sciences-Bachelor-of-Laws-Conjoint-Law-Pt-I/p/PRG-NZ-00345544,5 Year(s),6.5 IELTS,Dual (Conjoint) Degree,"['march', 'july']"
1118,United Kingdom,https://www.idp.com/global/Categories/Hertfordshire-International-College---Navitas-UK/University-Foundation-in-Law/p/PRG-UK-00346410,2 Semester(s),,Foundation for Undergraduate,['september']
1119,United Kingdom,https://www.idp.com/global/Categories/Hertfordshire-International-College---Navitas-UK/First-Year-Degree-Studies-in-Law/p/PRG-UK-00346415,2 Semester(s),,Foundation for Undergraduate,['september']
1120,United Kingdom,https://www.idp.com/global/Categories/University-of-Strathclyde/LLB-Law-Clinical-Graduate-Entry/p/PRG-UK-00347316,2 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
1121,New Zealand,https://www.idp.com/global/Categories/The-University-of-Otago/Doctor-of-Laws/p/PRG-NZ-00347449,3 Year(s),7.5 IELTS,Ph.D.,"['feb', 'july']"
1122,Canada,https://www.idp.com/global/Categories/Seneca-College/Ontario-College-Diploma-in-Justice-Administration-Services/p/PRG-CA-00347955,4 Semester(s),6.0 IELTS,Bachelor Degree,['september']
1123,Ireland,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Law-LLB-Graduate-Entry/p/PRG-IE-00348185,2 Year(s),6.5 IELTS,Masters Degree (Taught),['august']
1124,United Kingdom,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Law/Foundation-Year-in-Law/p/PRG-UK-00346714,2 Semester(s),,Foundation for Undergraduate,"['january', 'september']"
1125,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Associate-in-Science-in-Paralegal-Studies/p/PRG-US-00348549,2 Year(s),4.5 IELTS,Associate Degree,"['january', 'june', 'august']"
1126,United States,https://www.idp.com/global/Categories/Golden-West-College/Associate-of-Arts-in-Police-Academy/p/PRG-US-00348653,4 Semester(s),5.5 IELTS,Associate Degree,"['january', 'june', 'august']"
1127,United States,https://www.idp.com/global/Categories/Irvine-Valley-College/Associate-in-Science-in-Administration-of-Justice-Supervision/p/PRG-US-00348729,2 Year(s),4.5 IELTS,Associate Degree,"['january', 'june', 'august']"
1128,United States,https://www.idp.com/global/Categories/Irvine-Valley-College/Certificate-of-Achievement-in-Administration-of-Justice-Supervision/p/PRG-US-00348743,1 Year(s),4.5 IELTS,Advanced Certificate,"['january', 'june', 'august']"
1129,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Associate-in-Arts-in-Political-Science-for-Transfer/p/PRG-US-00348808,2 Year(s),4.5 IELTS,Associate Degree,"['january', 'june', 'august']"
1130,United States,https://www.idp.com/global/Categories/Hawaii-Pacific-University/Master-of-Science-in-Criminal-Justice/p/PRG-US-00350989,4 Semester(s),6.0 IELTS,Masters Degree,"['january', 'may', 'august']"
1131,United States,https://www.idp.com/global/Categories/Tulane-University/Master-of-Laws-LLM-International-and-Comparative-Law/p/PRG-US-00317174,2 Semester(s),6.0 IELTS,Masters Degree,['august']
1132,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Laws-LLM-Energy-and-Environment/p/PRG-US-00317173,2 Semester(s),6.0 IELTS,Masters Degree,['august']
1133,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-General-Studies-Criminal-Justice/p/PRG-US-00317394,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'september']"
1134,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Master-of-Arts-in-Criminal-Justice-Administration/p/PRG-US-00317585,4 Semester(s),6.5 IELTS,Masters Degree,['september']
1135,Canada,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Master-of-Arts-in-Social-Justice-Studies-Practicum/p/PRG-CA-00322581,2 Year(s),6.5 IELTS,Masters Degree,['september']
1136,Canada,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Master-of-Arts-in-Social-Justice-Studies-Creative-Project/p/PRG-CA-00322580,2 Year(s),6.5 IELTS,Masters Degree,['september']
1137,United States,https://www.idp.com/global/Categories/Suffolk-University---INTO-USA/Graduate-Pathway-in-Law/p/PRG-US-00322750,1 Semester(s),,Foundation for Postgraduate,"['january', 'august']"
1138,United States,https://www.idp.com/global/Categories/University-of-Illinois---Urbana-Champaign/Master-of-Laws-Criminal-Law/p/PRG-US-00323399,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
1139,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Laws-Business-and-Law/p/PRG-US-00323397,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
1140,United States,https://www.idp.com/global/Categories/University-of-Illinois---Urbana-Champaign/Master-of-Laws-Public-Interest/p/PRG-US-00323401,2 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
1141,United States,https://www.idp.com/global/Categories/University-of-Arizona/Masters-of-Law-International-Trade-and-Business-Law/p/PRG-US-00324397,1 Year(s),7.5 IELTS,Masters Degree,"['january', 'august']"
1142,United States,https://www.idp.com/global/Categories/University-of-Arizona/Masters-of-Law-General/p/PRG-US-00324400,1 Year(s),7.5 IELTS,Masters Degree,"['january', 'august']"
1143,United Kingdom,https://www.idp.com/global/Categories/Northumbria-University/LLM-Law-Cyber-Law/p/PRG-UK-00325993,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
1144,Canada,https://www.idp.com/global/Categories/University-of-Waterloo/Master-of-Arts-in-Social-and-Legal-Studies-Research-Paper/p/PRG-CA-00326618,16 Month(s),7.5 IELTS,Masters Degree,['september']
1145,Canada,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Master-of-Arts-in-Social-and-Legal-Studies-Thesis/p/PRG-CA-00326620,2 Year(s),7.5 IELTS,Masters Degree,['september']
1146,Australia,https://www.idp.com/global/Categories/University-of-Canberra/Bachelor-of-Business-Bachelor-of-Laws/p/PRG-AU-00327773,5 Year(s),6.5 IELTS,Dual Degree,"['feb', 'august']"
1147,Ireland,https://www.idp.com/global/Categories/Griffith-College/LLM-in-International-Commercial-Law/p/PRG-IE-00327707,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
1148,Ireland,https://www.idp.com/global/Categories/Law-and-Legal-Studies/International-Law/Postgraduate-Diploma-in-Arts-in-International-Law/p/PRG-IE-00327712,1 Year(s),6.5 IELTS,Postgraduate Diploma,['september']
1149,Australia,https://www.idp.com/global/Categories/Southern-Cross-University/Bachelor-of-Laws-and-Creative-Writing/p/PRG-AU-00330377,4 Year(s),6.0 IELTS,Bachelor Degree,['march']
1150,United States,https://www.idp.com/global/Categories/University-of-Dayton---Shorelight/Bachelor-of-Arts-in-Criminal-Justice-Studies-Pre-Law-Concentration/p/PRG-US-00330504,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
1151,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Arts-in-Criminal-Justice-Studies-Cyber-Security-Management-Concentration/p/PRG-US-00330502,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
1152,United States,https://www.idp.com/global/Categories/University-of-Dayton---Shorelight/Master-in-the-Study-of-Law-MSL/p/PRG-US-00330604,9 Month(s),7.0 IELTS,Masters Degree,"['january', 'august']"
1153,Canada,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Honours-Bachelor-of-Crime-and-Intelligence-Analysis/p/PRG-CA-00333847,8 Semester(s),6.5 IELTS,Bachelor Degree with Honours,"['january', 'may', 'september']"
1154,United Kingdom,https://www.idp.com/global/Categories/University-of-Central-Lancashire/International-Business-Law-LLMPGDipPGCert-with-Placement/p/PRG-UK-00334001,2 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
1155,Australia,https://www.idp.com/global/Categories/Monash-University/Juris-Doctor-061795K/p/PRG-AU-00142009,3 Year(s),7.0 IELTS,Masters Degree (Coursework),"['january', 'feb', 'may', 'june', 'july', 'august']"
1156,Canada,https://www.idp.com/global/Categories/Seneca-College/Ontario-College-Diploma-in-Paralegal-Accelerated/p/PRG-CA-00285468,3 Semester(s),6.0 IELTS,Bachelor Degree,"['may', 'september']"
1157,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Bachelor-of-Science-in-Law-and-Justice/p/PRG-US-00285913,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
1158,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Juris-Doctor-Traditional/p/PRG-US-00286424,6 Semester(s),6.5 IELTS,Juris Doctor,['august']
1159,Canada,https://www.idp.com/global/Categories/Okanagan-College/Legal-Administrative-Assistant-CorporateConveyancing-Certificate/p/PRG-CA-00286499,20 Week(s),6.0 IELTS,Bachelor Degree,"['january', 'september']"
1160,United Kingdom,https://www.idp.com/global/Categories/Middlesex-University---Dubai-Campus/Master-of-Law-in-Employment-Law/p/PRG-UK-00286621,1 Year(s),6.5 IELTS,Masters Degree (Taught),['september']
1161,New Zealand,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Business-And-Commercial-Law/Certificate-in-Legal-Studies/p/PRG-NZ-00287149,,,Certificate level 5,['march']
1162,United States,https://www.idp.com/global/Categories/Texas-Tech-University/Doctor-of-Jurisprudence-Law-and-Science/p/PRG-US-00288112,6 Semester(s),6.5 IELTS,Ph.D.,['august']
1163,Australia,https://www.idp.com/global/Categories/Monash-University/Bachelor-of-Laws-Honours-and-Bachelor-of-Computer-Science/p/PRG-AU-00288816,5 Year(s),7.0 IELTS,Dual Degree,"['feb', 'march', 'june', 'july']"
1164,Canada,https://www.idp.com/global/Categories/Ontario-Tech-University/Bachelor-of-Arts-Honours-in-Legal-Studies-GAS-Transfer/p/PRG-CA-00290428,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,['september']
1165,United States,https://www.idp.com/global/Categories/University-of-West-Florida/Bachelor-of-Arts-in-Criminal-Justice-and-Master-of-Science-in-Criminal-Justice/p/PRG-US-00290663,10 Semester(s),6.5 IELTS,Combined Baccalaureate and Master's Prog,"['january', 'may', 'august']"
1166,Canada,https://www.idp.com/global/Categories/Trent-University/Bachelor-of-Arts-in-Sociology-Criminology-and-Socio-Legal-Studies/p/PRG-CA-00290681,6 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'september']"
1167,Canada,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Legal-Studies/Bachelor-of-Arts-in-Sociology-Criminology-and-Socio-Legal-Studies-Honours/p/PRG-CA-00290682,8 Semester(s),6.5 IELTS,Bachelor Degree with Honours,"['january', 'september']"
1168,United States,https://www.idp.com/global/Categories/University-of-Dayton---Shorelight/Master-of-Law-LLM/p/PRG-US-00292343,9 Month(s),7.0 IELTS,Masters Degree,"['january', 'august']"
1169,United States,https://www.idp.com/global/Categories/American-University---Shorelight/Master-of-Law-in-Intellectual-Property/p/PRG-US-00294211,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
1170,United States,https://www.idp.com/global/Categories/American-University---Shorelight/Master-of-Law-in-International-Human-Rights-and-Humanitarian-Law/p/PRG-US-00294222,3 Semester(s),6.5 IELTS,Masters Degree,"['january', 'august']"
1171,United States,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Bachelor-of-Arts-in-Interdisciplinary-Law-Diversity-and-Justice/p/PRG-US-00294247,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'march', 'september']"
1172,United States,https://www.idp.com/global/Categories/James-Madison-University---International-Study-Center-%28StudyGroup%29/Bachelor-of-Arts-in-Justice-Studies/p/PRG-US-00294566,8 Semester(s),6.5 IELTS,Bachelor Degree,"['january', 'may', 'august']"
1173,Canada,https://www.idp.com/global/Categories/Law-and-Legal-Studies/Justice-studies/Graduate-Certificate-in-Crime-Analytics-CAGC/p/PRG-CA-00290239,3 Semester(s),6.5 IELTS,Graduate Certificate,['september']
1174,United Kingdom,https://www.idp.com/global/Categories/University-of-Reading/LLM-International-Commercial-Law-with-Intellectual-Property-Law-and-Management/p/PRG-UK-00276030,1 Year(s),6.5 IELTS,Masters Degree (Taught),"['january', 'september']"
